old_name	read_filename	metaG_T	mapping_id	PANGAEA_ID
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_3_C8NA4ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGTAOSW_3_C8NA4ACXX.IND7	TARA_B100000562
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_8_C8F2AACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGTAOSW_8_C8F2AACXX.IND7	TARA_B100000562
TARA_087_SRF_0.22-3_T	BEZ_AGTAOSW_8_C8FCMACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGTAOSW_8_C8FCMACXX.IND7	TARA_B100000562
TARA_088_SRF_0.22-3_T	BEZ_AGVAOSW_2_C8C37ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGVAOSW_2_C8C37ACXX.IND10	TARA_B100000851
TARA_088_SRF_0.22-3_T	BEZ_AGVAOSW_7_C8NACACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGVAOSW_7_C8NACACXX.IND10	TARA_B100000851
TARA_089_SRF_0.22-3_T	BEZ_AGXAOSW_3_C8C37ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGXAOSW_3_C8C37ACXX.IND1	TARA_B100000858
TARA_089_SRF_0.22-3_T	BEZ_AGXAOSW_8_C8NACACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AGXAOSW_8_C8NACACXX.IND1	TARA_B100000858
TARA_090_SRF_0.22-3_T	BEZ_AHAAOSW_2_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHAAOSW_2_C8FJUACXX.IND7	TARA_B100000801
TARA_090_SRF_0.22-3_T	BEZ_AHAAOSW_4_C8NA4ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHAAOSW_4_C8NA4ACXX.IND7	TARA_B100000801
TARA_091_SRF_0.22-3_T	BEZ_AHBAOSW_2_C8FJUACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHBAOSW_2_C8FJUACXX.IND9	TARA_B100000865
TARA_091_SRF_0.22-3_T	BEZ_AHBAOSW_5_C8NA4ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHBAOSW_5_C8NA4ACXX.IND9	TARA_B100000865
TARA_092_SRF_0.22-3_T	BEZ_AHCAOSW_4_C8FJUACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHCAOSW_4_C8FJUACXX.IND10	TARA_B100000872
TARA_092_SRF_0.22-3_T	BEZ_AHCAOSW_6_C8NA4ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHCAOSW_6_C8NA4ACXX.IND10	TARA_B100000872
TARA_093_SRF_0.22-3_T	BEZ_AHDAOSW_1_C8FJUACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHDAOSW_1_C8FJUACXX.IND12	TARA_B100001064
TARA_093_SRF_0.22-3_T	BEZ_AHDAOSW_7_C8NA4ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHDAOSW_7_C8NA4ACXX.IND12	TARA_B100001064
TARA_093_DCM_0.22-3_T	BEZ_AHEAOSW_1_C8FJUACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHEAOSW_1_C8FJUACXX.IND1	TARA_B100001061
TARA_093_DCM_0.22-3_T	BEZ_AHEAOSW_8_C8NA4ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHEAOSW_8_C8NA4ACXX.IND1	TARA_B100001061
TARA_096_SRF_0.22-3_T	BEZ_AHFAOSW_1_C8NB8ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHFAOSW_1_C8NB8ACXX.IND7	TARA_B100000986
TARA_096_SRF_0.22-3_T	BEZ_AHFAOSW_6_C8FJUACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHFAOSW_6_C8FJUACXX.IND7	TARA_B100000986
TARA_096_DCM_0.22-3_T	BEZ_AHGAOSW_2_C8NB8ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AHGAOSW_2_C8NB8ACXX.IND8	TARA_B100000987
