sample	read filename	metaG/metaT					
TARA_132_DCM_0.22-3_T	BEZ_AISAOSW_3_C8P55ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_DCM_0.22-3_T	BEZ_AISAOSW_4_C8P55ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_1_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_2_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_4_C8FB9ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_4_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_5_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_6_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_132_MES_0.22-3_T	BEZ_AITAOSW_7_C8P3BACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_2_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_3_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_4_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_5_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_8_C8F2AACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_8_C8FCMACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_1_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_2_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_3_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_4_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_5_C8FB9ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_5_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_6_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_7_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_8_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_2_C8FJUACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_5_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_6_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_7_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_8_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_1_C8FJUACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_1_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_2_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_3_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_4_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_1_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_2_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_3_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_4_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_8_C8F2AACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_8_C8FCMACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_2_C8HNDACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_2_C8NBGACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_5_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_6_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_7_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_8_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_5_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_6_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_7_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8F2AACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8FCMACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_1_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_5_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_6_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_7_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_8_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_1_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_2_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_3_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_4_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_5_C8FB9ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_5_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_6_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_7_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_8_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_1_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_2_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_3_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_4_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_5_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_5_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_6_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_7_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_8_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_1_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_2_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_3_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_4_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_6_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_1_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_2_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_3_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_4_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_7_C8FB9ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_1_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_2_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_3_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_4_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_5_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_6_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_7_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_8_C8FB9ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_8_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_1_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_2_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_3_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_4_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_6_C8FB9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_1_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_2_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_3_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_4_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_5_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_6_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_7_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_8_C8FB9ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_8_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_145_MES_0.22-3_T	BEZ_AKVAOSW_7_C8FB9ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_150_DCM_0.22-3_T	BEZ_ALBAOSW_1_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_150_DCM_0.22-3_T	BEZ_ALBAOSW_4_C8JE3ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_1_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_2_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_3_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_4_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_6_C8FB9ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_SRF_0.22-3_T	BEZ_ALDAOSW_3_C8C37ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_SRF_0.22-3_T	BEZ_ALDAOSW_5_C8JE3ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_2_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_3_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_4_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_5_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_7_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALFAOSW_6_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALFAOSW_7_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_1_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_2_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_3_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_4_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_5_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_6_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_7_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_8_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_8_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_1_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_2_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_3_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_4_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_5_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_6_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_7_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_8_C8FB9ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALHAOSW_8_C8P5PACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_153_MXL_0.22-3_T	BEZ_ALIAOSW_1_C8P20ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_155_SRF_0.22-3_T	BMR_AAAAOSW_3_C7M1JACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_155_SRF_0.22-3_T	BMR_AAAAOSW_7_C7AD3ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_155_DCM_0.22-3_T	BMR_AACAOSW_4_C7M1JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_155_DCM_0.22-3_T	BMR_AACAOSW_7_C7AD3ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_158_SRF_0.22-3_T	BMR_AADAOSW_3_C7BJ1ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_158_SRF_0.22-3_T	BMR_AADAOSW_5_C7M1JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_158_DCM_0.22-3_T	BMR_AAEAOSW_3_C7BJ1ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_158_DCM_0.22-3_T	BMR_AAEAOSW_6_C7M1JACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_163_SRF_0.22-3_T	BMR_AAGAOSW_3_C7BJ1ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_163_SRF_0.22-3_T	BMR_AAGAOSW_7_C7M1JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_163_MES_0.22-3_T	BMR_AAHAOSW_3_C7C9DACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_163_MES_0.22-3_T	BMR_AAHAOSW_8_C7M1JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_SRF_0.22-3_T	BMR_AAIAOSW_1_C7TEHACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_SRF_0.22-3_T	BMR_AAIAOSW_3_C7C9DACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_DCM_0.22-3_T	BMR_AAKAOSW_2_C7TEHACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_DCM_0.22-3_T	BMR_AAKAOSW_3_C7BJ1ACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_IZZ_0.22-3_T	BMR_AALAOSW_3_C7C9DACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_168_IZZ_0.22-3_T	BMR_AALAOSW_3_C7TEHACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_173_SRF_0.22-3_T	BMR_AAMAOSW_3_C7C9DACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_173_SRF_0.22-3_T	BMR_AAMAOSW_4_C7TEHACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_173_DCM_0.22-3_T	BMR_AANAOSW_4_C7BJ1ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_173_DCM_0.22-3_T	BMR_AANAOSW_5_C7TEHACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_SRF_0.22-3_T	BMR_AAPAOSW_4_C7BJ1ACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_SRF_0.22-3_T	BMR_AAPAOSW_6_C7TEHACXX.IND9_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_ZZZ_0.22-3_T	BMR_AAQAOSW_2_C7ANJACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_ZZZ_0.22-3_T	BMR_AAQAOSW_7_C7TEHACXX.IND7_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_IZZ_0.22-3_T	BMR_AARAOSW_2_C7ANJACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_175_IZZ_0.22-3_T	BMR_AARAOSW_8_C7TEHACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_178_SRF_0.22-3_T	BMR_AASAOSW_4_C7BJ1ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_178_SRF_0.22-3_T	BMR_AASAOSW_4_C7TEBACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_180_SRF_0.22-3_T	BMR_AATAOSW_4_C7BJ1ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_180_SRF_0.22-3_T	BMR_AATAOSW_5_C7TEBACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
TARA_180_ZZZ_0.22-3_T	BMR_AAVAOSW_5_C7BJ1ACXX.IND12_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT					
