Representative 1	Representative 2	Co-expression Pearson r	Representative 2 type	Representative 2 annotation
OM-RGC.v2.025012509	OM-RGC.v2.019150566	0.966926822139705	GC	NA
OM-RGC.v2.030925427	OM-RGC.v2.012350499	0.966657579608131	GC	NA
OM-RGC.v2.001742802	OM-RGC.v2.013186519	0.966632016955313	GC	NA
OM-RGC.v2.000413250	0XVUQ	0.966566372479623	OG	Pfam:PGAM
OM-RGC.v2.040807028	OM-RGC.v2.023937943	0.966513103912558	GC	NA
OM-RGC.v2.001289944	OM-RGC.v2.000909399	0.966489960835493	GC	NA
OM-RGC.v2.003845674	OM-RGC.v2.016805741	0.96634057177958	GC	NA
OM-RGC.v2.000486148	OM-RGC.v2.010052832	0.96634008490796	GC	NA
OM-RGC.v2.000026433	127AY	0.966326752887801	OG	NA
OM-RGC.v2.015694721	OM-RGC.v2.008705073	0.966045856987562	GC	NA
OM-RGC.v2.031359674	OM-RGC.v2.015296204	0.966002340222009	GC	NA
OM-RGC.v2.015296204	OM-RGC.v2.031359674	0.966002340222009	GC	NA
OM-RGC.v2.002817035	OM-RGC.v2.030781398	0.965932337830972	GC	NA
OM-RGC.v2.009918747	OM-RGC.v2.011118754	0.96590653547266	GC	NA
OM-RGC.v2.011118754	OM-RGC.v2.009918747	0.96590653547266	GC	NA
OM-RGC.v2.034884103	OM-RGC.v2.004036444	0.965876770932579	GC	NA
OM-RGC.v2.034112780	OM-RGC.v2.024943586	0.96584289274503	GC	NA
OM-RGC.v2.024943586	OM-RGC.v2.034112780	0.96584289274503	GC	NA
OM-RGC.v2.004801953	OM-RGC.v2.004749230	0.965806627589227	GC	NA
OM-RGC.v2.004749230	OM-RGC.v2.004801953	0.965806627589227	GC	NA
OM-RGC.v2.040836721	OM-RGC.v2.012694719	0.965668640402556	GC	NA
OM-RGC.v2.017395072	OM-RGC.v2.011199229	0.965525179657807	GC	NA
OM-RGC.v2.000373505	OM-RGC.v2.003723697	0.965494516074757	GC	NA
OM-RGC.v2.003723697	OM-RGC.v2.000373505	0.965494516074757	GC	NA
OM-RGC.v2.029396124	OM-RGC.v2.008320234	0.965456486744865	GC	NA
OM-RGC.v2.008320234	OM-RGC.v2.029396124	0.965456486744865	GC	NA
OM-RGC.v2.035157784	OM-RGC.v2.040836721	0.96540450015591	GC	NA
OM-RGC.v2.035926012	OM-RGC.v2.043978712	0.965316094335833	GC	NA
OM-RGC.v2.043978712	OM-RGC.v2.035926012	0.965316094335833	GC	NA
OM-RGC.v2.015058227	OM-RGC.v2.012361303	0.965083805395012	GC	NA
OM-RGC.v2.012361303	OM-RGC.v2.015058227	0.965083805395012	GC	NA
OM-RGC.v2.021909787	OM-RGC.v2.003633520	0.964857283996293	GC	NA
OM-RGC.v2.027298881	OM-RGC.v2.029310508	0.964840655812188	GC	NA
OM-RGC.v2.011380534	OM-RGC.v2.023937943	0.964826795455546	GC	NA
OM-RGC.v2.010331438	OM-RGC.v2.007648366	0.964804614693266	GC	NA
OM-RGC.v2.008398628	OM-RGC.v2.000473898	0.964558194862261	GC	NA
OM-RGC.v2.001016104	OM-RGC.v2.007706397	0.964553660919802	GC	NA
OM-RGC.v2.007706397	OM-RGC.v2.001016104	0.964553660919802	GC	NA
OM-RGC.v2.009805021	OM-RGC.v2.008843272	0.964450986478023	GC	NA
OM-RGC.v2.008843272	OM-RGC.v2.009805021	0.964450986478023	GC	NA
OM-RGC.v2.029538297	OM-RGC.v2.014310832	0.964434819829278	GC	NA
OM-RGC.v2.014310832	OM-RGC.v2.029538297	0.964434819829278	GC	NA
OM-RGC.v2.001867821	OM-RGC.v2.000118789	0.9644157226248	GC	NA
OM-RGC.v2.000118789	OM-RGC.v2.001867821	0.9644157226248	GC	NA
OM-RGC.v2.022387071	OM-RGC.v2.011392309	0.964404342018979	GC	NA
OM-RGC.v2.011392309	OM-RGC.v2.022387071	0.964404342018979	GC	NA
OM-RGC.v2.037444825	OM-RGC.v2.012264984	0.964175319153898	GC	NA
OM-RGC.v2.000052324	0Y1EH	0.96412043587893	OG	NA
OM-RGC.v2.000833317	OM-RGC.v2.000601266	0.963992328035042	GC	NA
OM-RGC.v2.000601266	OM-RGC.v2.000833317	0.963992328035042	GC	NA
OM-RGC.v2.001399620	OM-RGC.v2.039016544	0.963916848830551	GC	NA
OM-RGC.v2.039016544	OM-RGC.v2.001399620	0.963916848830551	GC	NA
OM-RGC.v2.019548388	OM-RGC.v2.040047722	0.963890944366046	GC	NA
OM-RGC.v2.000058708	0XVUQ	0.96383164357952	OG	Pfam:PGAM
OM-RGC.v2.014962418	OM-RGC.v2.002568928	0.963813405786532	GC	NA
OM-RGC.v2.002568928	OM-RGC.v2.014962418	0.963813405786532	GC	NA
OM-RGC.v2.004998371	OM-RGC.v2.040818191	0.963745088569093	GC	NA
OM-RGC.v2.040818191	OM-RGC.v2.004998371	0.963745088569093	GC	NA
OM-RGC.v2.034406482	OM-RGC.v2.036306788	0.96370373706662	GC	NA
OM-RGC.v2.000604454	OM-RGC.v2.000970758	0.963630406252065	GC	NA
OM-RGC.v2.000970758	OM-RGC.v2.000604454	0.963630406252065	GC	NA
OM-RGC.v2.027626072	OM-RGC.v2.026198493	0.963565990145657	GC	NA
OM-RGC.v2.026198493	OM-RGC.v2.027626072	0.963565990145657	GC	NA
OM-RGC.v2.028007654	OM-RGC.v2.003271231	0.963397192515536	GC	NA
OM-RGC.v2.013665736	OM-RGC.v2.002413636	0.963395130868961	GC	NA
OM-RGC.v2.002413636	OM-RGC.v2.013665736	0.963395130868961	GC	NA
OM-RGC.v2.032475704	OM-RGC.v2.023937943	0.963370880362833	GC	NA
OM-RGC.v2.003666382	OM-RGC.v2.034997252	0.963355220948774	GC	NA
OM-RGC.v2.004494220	OM-RGC.v2.004998371	0.963266496867676	GC	NA
OM-RGC.v2.043688381	OM-RGC.v2.035002680	0.963181861823719	GC	NA
OM-RGC.v2.017796192	OM-RGC.v2.034997252	0.963166087030685	GC	NA
OM-RGC.v2.005563482	OM-RGC.v2.020043660	0.963154840250756	GC	NA
OM-RGC.v2.020043660	OM-RGC.v2.005563482	0.963154840250756	GC	NA
OM-RGC.v2.034173326	OM-RGC.v2.034112780	0.963153802156759	GC	NA
OM-RGC.v2.043246806	OM-RGC.v2.034112780	0.963052250071246	GC	NA
OM-RGC.v2.000869626	OM-RGC.v2.000114663	0.963004976994427	GC	NA
OM-RGC.v2.034627240	OM-RGC.v2.012264984	0.962972449459537	GC	NA
OM-RGC.v2.009695361	OM-RGC.v2.003532118	0.962718038227868	GC	NA
OM-RGC.v2.033296461	OM-RGC.v2.004998371	0.962688276406675	GC	NA
OM-RGC.v2.000531695	OM-RGC.v2.001875868	0.962663662707083	GC	NA
OM-RGC.v2.001875868	OM-RGC.v2.000531695	0.962663662707083	GC	NA
OM-RGC.v2.014919225	OM-RGC.v2.000826588	0.962606594373915	GC	NA
OM-RGC.v2.000080796	OM-RGC.v2.001923015	0.962554588760247	GC	NA
OM-RGC.v2.036506874	OM-RGC.v2.003271231	0.962554560540865	GC	NA
OM-RGC.v2.008616949	OM-RGC.v2.005175338	0.962494901411727	GC	NA
OM-RGC.v2.005175338	OM-RGC.v2.008616949	0.962494901411727	GC	NA
OM-RGC.v2.001572565	COG2100	0.962480259180321	OG	Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily
OM-RGC.v2.001939905	OM-RGC.v2.017389684	0.962469695771052	GC	NA
OM-RGC.v2.017389684	OM-RGC.v2.001939905	0.962469695771052	GC	NA
OM-RGC.v2.027390392	OM-RGC.v2.008398628	0.962389313640065	GC	NA
OM-RGC.v2.003683333	OM-RGC.v2.009012343	0.962325667183076	GC	NA
OM-RGC.v2.015690399	OM-RGC.v2.022735598	0.96225486960697	GC	NA
OM-RGC.v2.000190190	OM-RGC.v2.001205736	0.962197563601105	GC	NA
OM-RGC.v2.036079927	OM-RGC.v2.024103499	0.962154847350889	GC	NA
OM-RGC.v2.024103499	OM-RGC.v2.036079927	0.962154847350889	GC	NA
OM-RGC.v2.000368431	OM-RGC.v2.003683333	0.962113426112326	GC	NA
OM-RGC.v2.008945621	OM-RGC.v2.007100288	0.962073855504911	GC	NA
OM-RGC.v2.006815772	OM-RGC.v2.027737555	0.962055290760055	GC	NA
OM-RGC.v2.027737555	OM-RGC.v2.006815772	0.962055290760055	GC	NA
OM-RGC.v2.027332797	OM-RGC.v2.000629598	0.9620529628802	GC	NA
OM-RGC.v2.000629598	OM-RGC.v2.027332797	0.9620529628802	GC	NA
OM-RGC.v2.009355639	OM-RGC.v2.027468288	0.962017046231939	GC	NA
OM-RGC.v2.001368968	OM-RGC.v2.003071088	0.961940868583859	GC	NA
OM-RGC.v2.003071088	OM-RGC.v2.001368968	0.961940868583859	GC	NA
OM-RGC.v2.028731461	OM-RGC.v2.003317199	0.961888727583474	GC	NA
OM-RGC.v2.015659168	OM-RGC.v2.002893967	0.961828136172599	GC	NA
OM-RGC.v2.002893967	OM-RGC.v2.015659168	0.961828136172599	GC	NA
OM-RGC.v2.018012964	OM-RGC.v2.027161989	0.961662417970832	GC	NA
OM-RGC.v2.038483123	OM-RGC.v2.007681748	0.961567439733031	GC	NA
OM-RGC.v2.023528734	OM-RGC.v2.007737408	0.961501537079252	GC	NA
OM-RGC.v2.000828247	OM-RGC.v2.000541433	0.961500433229893	GC	NA
OM-RGC.v2.000541433	OM-RGC.v2.000828247	0.961500433229893	GC	NA
OM-RGC.v2.011473210	OM-RGC.v2.012694719	0.96146332491494	GC	NA
OM-RGC.v2.000246508	OM-RGC.v2.000608713	0.961390425967666	GC	NA
OM-RGC.v2.000608713	OM-RGC.v2.000246508	0.961390425967666	GC	NA
OM-RGC.v2.007929711	OM-RGC.v2.004036444	0.961390025089358	GC	NA
OM-RGC.v2.032099790	0ZS1I	0.961147975762105	OG	Nucleotidyl transferase of unknown function (DUF1814)
OM-RGC.v2.035528265	0XZ38	0.961143303325245	OG	NA
OM-RGC.v2.029166696	OM-RGC.v2.023635466	0.96102187738407	GC	NA
OM-RGC.v2.002231216	OM-RGC.v2.003916222	0.960850274809386	GC	NA
OM-RGC.v2.003916222	OM-RGC.v2.002231216	0.960850274809386	GC	NA
OM-RGC.v2.037770309	OM-RGC.v2.042211209	0.960737361461731	GC	NA
OM-RGC.v2.042211209	OM-RGC.v2.037770309	0.960737361461731	GC	NA
OM-RGC.v2.036148772	OM-RGC.v2.003991868	0.960726399334959	GC	NA
OM-RGC.v2.004677271	COG2100	0.960684224552023	OG	Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily
OM-RGC.v2.005155298	OM-RGC.v2.001923015	0.960644193606962	GC	NA
OM-RGC.v2.000819298	OM-RGC.v2.004941340	0.960586871618686	GC	NA
OM-RGC.v2.004941340	OM-RGC.v2.000819298	0.960586871618686	GC	NA
OM-RGC.v2.008427645	OM-RGC.v2.040907627	0.960580669845814	GC	NA
OM-RGC.v2.040907627	OM-RGC.v2.008427645	0.960580669845814	GC	NA
OM-RGC.v2.020154775	OM-RGC.v2.042907250	0.960435937233063	GC	NA
OM-RGC.v2.033238864	OM-RGC.v2.012022650	0.960374191049764	GC	NA
OM-RGC.v2.012022650	OM-RGC.v2.033238864	0.960374191049764	GC	NA
OM-RGC.v2.028383486	OM-RGC.v2.001368968	0.960361374743608	GC	NA
OM-RGC.v2.012418965	OM-RGC.v2.004494220	0.960287012938591	GC	NA
OM-RGC.v2.035048780	OM-RGC.v2.036744514	0.960285601083831	GC	NA
OM-RGC.v2.036744514	OM-RGC.v2.035048780	0.960285601083831	GC	NA
OM-RGC.v2.016177991	OM-RGC.v2.010320418	0.96025997037374	GC	NA
OM-RGC.v2.001890713	OM-RGC.v2.017395072	0.960168736564056	GC	NA
OM-RGC.v2.004060159	OM-RGC.v2.027344029	0.960137288171189	GC	NA
OM-RGC.v2.027344029	OM-RGC.v2.004060159	0.960137288171189	GC	NA
OM-RGC.v2.008154260	OM-RGC.v2.002568928	0.960080224043103	GC	NA
OM-RGC.v2.005523611	OM-RGC.v2.006929589	0.960046998742713	GC	NA
OM-RGC.v2.006929589	OM-RGC.v2.005523611	0.960046998742713	GC	NA
OM-RGC.v2.002432189	OM-RGC.v2.002378577	0.960019717518736	GC	NA
OM-RGC.v2.002378577	OM-RGC.v2.002432189	0.960019717518736	GC	NA
OM-RGC.v2.011243914	11GIT	0.959962694589618	OG	NA
OM-RGC.v2.026901250	OM-RGC.v2.030186430	0.959952239253527	GC	NA
OM-RGC.v2.030186430	OM-RGC.v2.026901250	0.959952239253527	GC	NA
OM-RGC.v2.000202411	OM-RGC.v2.000431465	0.959941335542739	GC	NA
OM-RGC.v2.000431465	OM-RGC.v2.000202411	0.959941335542739	GC	NA
OM-RGC.v2.028027750	0XS12	0.959856500350591	OG	LysR family (Transcriptional regulator
OM-RGC.v2.002822087	OM-RGC.v2.000202411	0.959805707247948	GC	NA
OM-RGC.v2.038437831	OM-RGC.v2.030186430	0.959775228485594	GC	NA
OM-RGC.v2.003705056	OM-RGC.v2.006815772	0.959769127223906	GC	NA
OM-RGC.v2.029486130	110P6	0.959679294397348	OG	Protein of unknown function (DUF2029)
OM-RGC.v2.020489649	OM-RGC.v2.012418965	0.959654107480021	GC	NA
OM-RGC.v2.001784824	0YSV6	0.959638531911319	OG	NA
OM-RGC.v2.013302088	OM-RGC.v2.009918747	0.959602534774369	GC	NA
OM-RGC.v2.035202304	OM-RGC.v2.003365751	0.959551614641352	GC	NA
OM-RGC.v2.003365751	OM-RGC.v2.035202304	0.959551614641352	GC	NA
OM-RGC.v2.039778488	OM-RGC.v2.026901250	0.959528247608049	GC	NA
OM-RGC.v2.033885636	OM-RGC.v2.035239472	0.959522288852674	GC	NA
OM-RGC.v2.035239472	OM-RGC.v2.033885636	0.959522288852674	GC	NA
OM-RGC.v2.000972154	OM-RGC.v2.022730264	0.959437447231688	GC	NA
OM-RGC.v2.014918992	OM-RGC.v2.004036444	0.959402772790285	GC	NA
OM-RGC.v2.040356520	OM-RGC.v2.034112780	0.95919242831482	GC	NA
OM-RGC.v2.006957202	OM-RGC.v2.011380534	0.959098290592319	GC	NA
OM-RGC.v2.040439920	0YB6G	0.95902794882599	OG	NA
OM-RGC.v2.029086317	OM-RGC.v2.034997252	0.958909037393838	GC	NA
OM-RGC.v2.006209088	OM-RGC.v2.044993715	0.958898703558258	GC	NA
OM-RGC.v2.044993715	OM-RGC.v2.006209088	0.958898703558258	GC	NA
OM-RGC.v2.005717258	OM-RGC.v2.011534388	0.958804995650043	GC	NA
OM-RGC.v2.011534388	OM-RGC.v2.005717258	0.958804995650043	GC	NA
OM-RGC.v2.011952318	OM-RGC.v2.015686033	0.958767339247769	GC	NA
OM-RGC.v2.015686033	OM-RGC.v2.011952318	0.958767339247769	GC	NA
OM-RGC.v2.001283313	COG4758	0.958752300784435	OG	Predicted membrane protein
OM-RGC.v2.034342121	OM-RGC.v2.009918747	0.958707073680636	GC	NA
OM-RGC.v2.010135489	OM-RGC.v2.037747378	0.95870268019066	GC	NA
OM-RGC.v2.001293941	OM-RGC.v2.003207132	0.958697903008604	GC	NA
OM-RGC.v2.036944848	OM-RGC.v2.011392309	0.958643577388225	GC	NA
OM-RGC.v2.003629116	OM-RGC.v2.000819370	0.958622165615501	GC	NA
OM-RGC.v2.033254009	OM-RGC.v2.039517192	0.958598259644414	GC	NA
OM-RGC.v2.039517192	OM-RGC.v2.033254009	0.958598259644414	GC	NA
OM-RGC.v2.036480126	OM-RGC.v2.003370022	0.958553098652643	GC	NA
OM-RGC.v2.035308793	0YSV6	0.95840634393114	OG	NA
OM-RGC.v2.027147712	OM-RGC.v2.004060159	0.958360616663179	GC	NA
OM-RGC.v2.007153692	OM-RGC.v2.014550606	0.958327933366597	GC	NA
OM-RGC.v2.014550606	OM-RGC.v2.007153692	0.958327933366597	GC	NA
OM-RGC.v2.034979443	0ZVEM	0.958288013931295	OG	Major Facilitator superfamily
OM-RGC.v2.024867285	OM-RGC.v2.011118754	0.958176456317972	GC	NA
OM-RGC.v2.036947171	OM-RGC.v2.027161989	0.958153830812502	GC	NA
OM-RGC.v2.001518004	OM-RGC.v2.000775246	0.958123330975253	GC	NA
OM-RGC.v2.000775246	OM-RGC.v2.001518004	0.958123330975253	GC	NA
OM-RGC.v2.005667194	OM-RGC.v2.003551339	0.958106931210582	GC	NA
OM-RGC.v2.043912958	OM-RGC.v2.000747905	0.958088210617323	GC	NA
OM-RGC.v2.036154252	OM-RGC.v2.040836721	0.957914403945511	GC	NA
OM-RGC.v2.041672758	OM-RGC.v2.036154252	0.957895429857523	GC	NA
OM-RGC.v2.012501077	OM-RGC.v2.032475704	0.957789009582466	GC	NA
OM-RGC.v2.000953496	OM-RGC.v2.020213727	0.957784428450632	GC	NA
OM-RGC.v2.020213727	OM-RGC.v2.000953496	0.957784428450632	GC	NA
OM-RGC.v2.000126612	11MT2	0.957781504697957	OG	NA
OM-RGC.v2.037907226	OM-RGC.v2.024103499	0.957781262738566	GC	NA
OM-RGC.v2.004513892	OM-RGC.v2.013483749	0.95769646000115	GC	NA
OM-RGC.v2.013483749	OM-RGC.v2.004513892	0.95769646000115	GC	NA
OM-RGC.v2.008781274	OM-RGC.v2.023937943	0.957693870747243	GC	NA
OM-RGC.v2.035131123	OM-RGC.v2.031534262	0.957637352733185	GC	NA
OM-RGC.v2.031534262	OM-RGC.v2.035131123	0.957637352733185	GC	NA
OM-RGC.v2.039888442	0Y5G8	0.957511072248622	OG	NA
OM-RGC.v2.007319702	OM-RGC.v2.003071088	0.957491372653901	GC	NA
OM-RGC.v2.002919916	OM-RGC.v2.004582034	0.957428910794344	GC	NA
OM-RGC.v2.002447438	OM-RGC.v2.003630975	0.95742650887698	GC	NA
OM-RGC.v2.003630975	OM-RGC.v2.002447438	0.95742650887698	GC	NA
OM-RGC.v2.020470679	OM-RGC.v2.001205736	0.957386773199075	GC	NA
OM-RGC.v2.000440415	OM-RGC.v2.025751675	0.957318176375459	GC	NA
OM-RGC.v2.005822776	OM-RGC.v2.003630975	0.957242193267844	GC	NA
OM-RGC.v2.025086259	OM-RGC.v2.027298350	0.957241657106956	GC	NA
OM-RGC.v2.027298350	OM-RGC.v2.025086259	0.957241657106956	GC	NA
OM-RGC.v2.036721241	OM-RGC.v2.036944848	0.957240471920022	GC	NA
OM-RGC.v2.002862595	OM-RGC.v2.037770309	0.957213101773191	GC	NA
OM-RGC.v2.027166148	OM-RGC.v2.003805509	0.957005180414795	GC	NA
OM-RGC.v2.003805509	OM-RGC.v2.027166148	0.957005180414795	GC	NA
OM-RGC.v2.006389510	0YB6G	0.956986108398873	OG	NA
OM-RGC.v2.005169867	OM-RGC.v2.003120949	0.956981916301487	GC	NA
OM-RGC.v2.003120949	OM-RGC.v2.005169867	0.956981916301487	GC	NA
OM-RGC.v2.003894498	OM-RGC.v2.003666382	0.956967460601979	GC	NA
OM-RGC.v2.028732516	OM-RGC.v2.001205736	0.956935636538885	GC	NA
OM-RGC.v2.001469769	OM-RGC.v2.002634773	0.956918700724544	GC	NA
OM-RGC.v2.039251036	OM-RGC.v2.043736146	0.956890078555121	GC	NA
OM-RGC.v2.043736146	OM-RGC.v2.039251036	0.956890078555121	GC	NA
OM-RGC.v2.000094691	OM-RGC.v2.035704885	0.956864730328216	GC	NA
OM-RGC.v2.002584776	OM-RGC.v2.034923219	0.956740271118858	GC	NA
OM-RGC.v2.034923219	OM-RGC.v2.002584776	0.956740271118858	GC	NA
OM-RGC.v2.031421421	OM-RGC.v2.028581522	0.956691941902378	GC	NA
OM-RGC.v2.028581522	OM-RGC.v2.031421421	0.956691941902378	GC	NA
OM-RGC.v2.001042854	OM-RGC.v2.033428881	0.956629118533603	GC	NA
OM-RGC.v2.045183949	OM-RGC.v2.003633520	0.956624720599467	GC	NA
OM-RGC.v2.033155123	OM-RGC.v2.029749007	0.956560960553842	GC	NA
OM-RGC.v2.022036415	OM-RGC.v2.010306885	0.956484867784202	GC	NA
OM-RGC.v2.010306885	OM-RGC.v2.022036415	0.956484867784202	GC	NA
OM-RGC.v2.021113835	OM-RGC.v2.000426530	0.956460596317297	GC	NA
OM-RGC.v2.000426530	OM-RGC.v2.021113835	0.956460596317297	GC	NA
OM-RGC.v2.008539729	OM-RGC.v2.011610938	0.956459471345681	GC	NA
OM-RGC.v2.011610938	OM-RGC.v2.008539729	0.956459471345681	GC	NA
OM-RGC.v2.022729149	OM-RGC.v2.001175544	0.956355788913842	GC	NA
OM-RGC.v2.001865481	OM-RGC.v2.006947652	0.956328798051632	GC	NA
OM-RGC.v2.006947652	OM-RGC.v2.001865481	0.956328798051632	GC	NA
OM-RGC.v2.036967735	OM-RGC.v2.035704885	0.956125509306824	GC	NA
OM-RGC.v2.030848069	OM-RGC.v2.035239472	0.956115928936408	GC	NA
OM-RGC.v2.021959040	OM-RGC.v2.030796480	0.956087437390784	GC	NA
OM-RGC.v2.030796480	OM-RGC.v2.021959040	0.956087437390784	GC	NA
OM-RGC.v2.041170726	OM-RGC.v2.035002680	0.956003532959446	GC	NA
OM-RGC.v2.000385572	OM-RGC.v2.000454658	0.955967653895257	GC	NA
OM-RGC.v2.000454658	OM-RGC.v2.000385572	0.955967653895257	GC	NA
OM-RGC.v2.031703343	OM-RGC.v2.035919997	0.955953657797885	GC	NA
OM-RGC.v2.000674345	OM-RGC.v2.013171847	0.95588289749977	GC	NA
OM-RGC.v2.019102681	OM-RGC.v2.004142549	0.955806327096015	GC	NA
OM-RGC.v2.042359277	OM-RGC.v2.032798370	0.955754806177783	GC	NA
OM-RGC.v2.032798370	OM-RGC.v2.042359277	0.955754806177783	GC	NA
OM-RGC.v2.036522869	OM-RGC.v2.001368968	0.95572033153073	GC	NA
OM-RGC.v2.032733169	OM-RGC.v2.017992072	0.955715512237779	GC	NA
OM-RGC.v2.017992072	OM-RGC.v2.032733169	0.955715512237779	GC	NA
OM-RGC.v2.008932707	OM-RGC.v2.012248333	0.95563941607108	GC	NA
OM-RGC.v2.012248333	OM-RGC.v2.008932707	0.95563941607108	GC	NA
OM-RGC.v2.005416446	OM-RGC.v2.003317199	0.955571389280651	GC	NA
OM-RGC.v2.003097282	OM-RGC.v2.030796480	0.955482717066629	GC	NA
OM-RGC.v2.038458655	OM-RGC.v2.000574386	0.955421016803589	GC	NA
OM-RGC.v2.000574386	OM-RGC.v2.038458655	0.955421016803589	GC	NA
OM-RGC.v2.003654709	OM-RGC.v2.009355639	0.955395615149369	GC	NA
OM-RGC.v2.005723084	OM-RGC.v2.027344029	0.955369456747406	GC	NA
OM-RGC.v2.032857490	OM-RGC.v2.002183521	0.9552818182823	GC	NA
OM-RGC.v2.002183521	OM-RGC.v2.032857490	0.9552818182823	GC	NA
OM-RGC.v2.033050928	OM-RGC.v2.002147640	0.955246733564466	GC	NA
OM-RGC.v2.002147640	OM-RGC.v2.033050928	0.955246733564466	GC	NA
OM-RGC.v2.000753153	0YKZA	0.955125220519756	OG	NA
OM-RGC.v2.029541071	OM-RGC.v2.014796831	0.954996592956366	GC	NA
OM-RGC.v2.014796831	OM-RGC.v2.029541071	0.954996592956366	GC	NA
OM-RGC.v2.003923785	OM-RGC.v2.008616949	0.954985599312789	GC	NA
OM-RGC.v2.007403669	OM-RGC.v2.009343698	0.95488166410629	GC	NA
OM-RGC.v2.009343698	OM-RGC.v2.007403669	0.95488166410629	GC	NA
OM-RGC.v2.002537831	OM-RGC.v2.030796480	0.954796051465732	GC	NA
OM-RGC.v2.007258674	OM-RGC.v2.018181132	0.954752253826003	GC	NA
OM-RGC.v2.037188479	OM-RGC.v2.035002680	0.954740037691422	GC	NA
OM-RGC.v2.005569432	OM-RGC.v2.001175544	0.954739156668248	GC	NA
OM-RGC.v2.004333763	0YU08	0.954715562291821	OG	NA
OM-RGC.v2.028516962	OM-RGC.v2.000953496	0.954514066741529	GC	NA
OM-RGC.v2.029791429	OM-RGC.v2.029086317	0.954467052983656	GC	NA
OM-RGC.v2.005326831	OM-RGC.v2.028383486	0.95445036332171	GC	NA
OM-RGC.v2.006066292	OM-RGC.v2.028586313	0.954336626709214	GC	NA
OM-RGC.v2.013305456	OM-RGC.v2.029749007	0.95432129439011	GC	NA
OM-RGC.v2.000660230	OM-RGC.v2.003878038	0.954273759533767	GC	NA
OM-RGC.v2.003878038	OM-RGC.v2.000660230	0.954273759533767	GC	NA
OM-RGC.v2.029008115	OM-RGC.v2.027147712	0.954199808359636	GC	NA
OM-RGC.v2.037393848	OM-RGC.v2.036271774	0.954194923170453	GC	NA
OM-RGC.v2.036271774	OM-RGC.v2.037393848	0.954194923170453	GC	NA
OM-RGC.v2.001847340	OM-RGC.v2.001055567	0.954156484563901	GC	NA
OM-RGC.v2.001055567	OM-RGC.v2.001847340	0.954156484563901	GC	NA
OM-RGC.v2.042205099	OM-RGC.v2.009012343	0.954123992027797	GC	NA
OM-RGC.v2.033240040	OM-RGC.v2.034881189	0.954088479332924	GC	NA
OM-RGC.v2.034881189	OM-RGC.v2.033240040	0.954088479332924	GC	NA
OM-RGC.v2.000458325	11YRA	0.954063017433031	OG	NA
OM-RGC.v2.004249864	OM-RGC.v2.000629598	0.953995855453671	GC	NA
OM-RGC.v2.034611517	OM-RGC.v2.028065438	0.95396562451716	GC	NA
OM-RGC.v2.009469509	OM-RGC.v2.023181547	0.953928904934729	GC	NA
OM-RGC.v2.030715615	OM-RGC.v2.004710036	0.953843166865017	GC	NA
OM-RGC.v2.004710036	OM-RGC.v2.030715615	0.953843166865017	GC	NA
OM-RGC.v2.011123153	OM-RGC.v2.037444825	0.953819797823981	GC	NA
OM-RGC.v2.024232846	OM-RGC.v2.017234488	0.953796989593303	GC	NA
OM-RGC.v2.017234488	OM-RGC.v2.024232846	0.953796989593303	GC	NA
OM-RGC.v2.025320178	OM-RGC.v2.027147712	0.953791373409321	GC	NA
OM-RGC.v2.032204764	OM-RGC.v2.012022650	0.953744468137892	GC	NA
OM-RGC.v2.000094350	0YCG8	0.953729843174374	OG	Protein of unknown function (DUF3589)
OM-RGC.v2.006200720	OM-RGC.v2.001923015	0.953729450701275	GC	NA
OM-RGC.v2.022417815	OM-RGC.v2.000366422	0.953643308555889	GC	NA
OM-RGC.v2.011119182	OM-RGC.v2.030186430	0.953619406413195	GC	NA
OM-RGC.v2.034787405	OM-RGC.v2.038063090	0.953617988533244	GC	NA
OM-RGC.v2.038063090	OM-RGC.v2.034787405	0.953617988533244	GC	NA
OM-RGC.v2.002808062	OM-RGC.v2.001939905	0.95353843652024	GC	NA
OM-RGC.v2.006869477	OM-RGC.v2.002502761	0.953515071144524	GC	NA
OM-RGC.v2.002502761	OM-RGC.v2.006869477	0.953515071144524	GC	NA
OM-RGC.v2.037904939	OM-RGC.v2.009762760	0.953513077425964	GC	NA
OM-RGC.v2.003085851	OM-RGC.v2.003370022	0.95338737360338	GC	NA
OM-RGC.v2.032704823	OM-RGC.v2.028728387	0.953381334874872	GC	NA
OM-RGC.v2.028728387	OM-RGC.v2.032704823	0.953381334874872	GC	NA
OM-RGC.v2.002893149	OM-RGC.v2.001106677	0.953377380040951	GC	NA
OM-RGC.v2.001106677	OM-RGC.v2.002893149	0.953377380040951	GC	NA
OM-RGC.v2.010230084	OM-RGC.v2.004289683	0.953368693569729	GC	NA
OM-RGC.v2.008920939	OM-RGC.v2.002634773	0.953330365001938	GC	NA
OM-RGC.v2.011253371	OM-RGC.v2.001368968	0.953221998327452	GC	NA
OM-RGC.v2.034898671	OM-RGC.v2.032364211	0.953196712461116	GC	NA
OM-RGC.v2.032364211	OM-RGC.v2.034898671	0.953196712461116	GC	NA
OM-RGC.v2.041318975	OM-RGC.v2.007258461	0.95310687041941	GC	NA
OM-RGC.v2.029459825	OM-RGC.v2.038161895	0.9530347046658	GC	NA
